"order_detail_id","order_id","product_id","price","quantity"
"406236","113549","513","8000","40"
"406237","113549","513","8000","40"
"406243","113551","165","48000","31"
"406244","113551","165","48000","31"
"406245","113551","914","19000","3"
"406303","113566","415","2000","35"
"406306","113568","234","14000","9"
"406307","113568","565","23000","20"
"406308","113568","565","23000","20"
"406309","113568","1145","40000","4"
"406388","113591","1024","44000","31"
"406441","113605","799","6000","21"
"406442","113605","648","30000","27"
"406443","113605","648","30000","27"
"406459","113608","149","63000","21"
"406460","113609","114","130000","7"
"406481","113617","151","71000","11"
"406505","113625","850","3000","38"
"406516","113629","609","4000","16"
"406517","113629","638","92000","27"
"406520","113631","615","7000","28"
"406529","113636","963","19000","36"
"406530","113636","104","75000","4"
"406555","113642","495","57000","24"
"406556","113643","309","9000","7"
"406557","113643","725","125000","32"
"406558","113644","9","80000","10"
"406579","113648","888","61000","20"
"406580","113649","59","105000","15"
"406581","113649","56","65000","7"
"406582","113649","199","13000","41"
"406583","113649","56","65000","7"
"406584","113649","199","13000","41"
"406606","113656","58","100000","28"
"406607","113656","58","100000","28"
"406664","113673","1109","47000","17"
"406665","113673","107","130000","3"
"406681","113676","1048","59000","31"
"406682","113676","227","5000","37"
"406748","113693","131","132000","25"
"406749","113693","131","132000","25"
"406750","113693","930","10000","9"
"406755","113695","657","87000","18"
"406756","113695","657","87000","18"
"406774","113704","1034","17000","21"
"406775","113704","157","65000","2"
"406776","113704","923","9000","15"
"406821","113717","1061","10000","2"
"406822","113717","722","34000","1"
"406823","113718","731","26000","3"
"406824","113718","736","23000","34"
"406837","113722","877","40000","27"
"406838","113722","235","7000","12"
"406839","113722","709","5000","28"
"406840","113722","640","92000","35"
"406841","113722","235","7000","12"
"406842","113722","709","5000","28"
"406843","113722","640","92000","35"
"406852","113726","815","5000","20"
"406858","113730","612","7000","37"
"406872","113734","1043","20000","1"
"406873","113734","1043","20000","1"
"406883","113737","589","220000","16"
"406884","113738","485","43000","25"
"406885","113738","79","55000","41"
"406891","113741","945","28000","34"
"406911","113746","1007","62000","40"
"406915","113748","1011","47000","23"
"406916","113749","238","6000","30"
"406917","113749","252","5000","36"
"406918","113749","1047","22000","37"
"406919","113749","1073","15000","28"
"406956","113760","1092","30000","18"
"406957","113760","154","38000","40"
"406958","113760","154","38000","40"
"406959","113760","739","48000","29"
"406960","113760","1121","35000","23"
"406983","113765","961","27000","39"
"406984","113765","961","27000","39"
"406985","113765","1140","22000","11"
"406993","113769","957","27000","28"
"406998","113771","109","139000","24"
"406999","113771","109","139000","24"
"407005","113774","275","8000","37"
"407006","113774","275","8000","37"
"407007","113775","185","3000","5"
"407008","113775","185","3000","5"
"407009","113775","48","99000","34"
"407032","113781","594","263000","17"
"407087","113795","553","33000","1"
"407088","113796","1008","15000","19"
"407089","113796","152","63000","8"
"407090","113796","831","6000","22"
"407091","113796","831","6000","22"
"407096","113799","312","2000","17"
"407097","113799","573","25000","24"
"407114","113805","615","7000","12"
"407115","113805","615","7000","12"
"407119","113807","413","3000","28"
"407120","113807","413","3000","28"
"407121","113807","827","3000","26"
"407122","113807","330","5000","12"
"407158","113819","838","5000","9"
"407159","113819","455","15000","8"
"407160","113819","830","6000","3"
"407176","113827","595","57000","6"
"407177","113827","506","11000","38"
"407178","113829","864","17000","5"
"407179","113829","650","62000","22"
"407196","113835","1024","44000","39"
"407197","113835","1024","44000","39"
"407202","113838","131","132000","27"
"407203","113838","796","4000","24"
"407208","113840","926","5000","4"
"407209","113840","926","5000","4"
"407244","113851","511","18000","12"
"407245","113851","511","18000","12"
"407246","113851","199","13000","18"
"407295","113865","107","130000","10"
"407296","113865","107","130000","10"
"407297","113865","343","4000","15"
"407298","113865","589","220000","11"
"407299","113865","125","164000","39"
"407324","113871","1107","65000","9"
"407325","113871","152","63000","19"
"407326","113871","1065","62000","10"
"407361","113883","792","9000","26"
"407362","113883","511","18000","21"
"407363","113883","511","18000","21"
"407364","113883","269","6000","10"
"407365","113883","560","15000","32"
"407376","113887","394","3000","23"
"407377","113887","394","3000","23"
"407378","113887","731","26000","32"
"407404","113897","535","19000","30"
"407450","113907","9","80000","31"
"407451","113908","679","17000","29"
"407458","113912","606","41000","9"
"407471","113915","281","22000","15"
"407472","113915","859","19000","3"
"407475","113918","510","12000","23"
"407482","113920","76","45000","42"
"407483","113920","355","2000","28"
"407514","113930","382","6000","4"
"407515","113930","237","6000","18"
"407598","113952","625","51000","2"
"407629","113959","797","4000","5"
"407631","113961","230","10000","39"
"407632","113961","73","45000","15"
"407633","113961","73","45000","15"
"407634","113961","917","18000","27"
"407635","113961","331","5000","5"
"407636","113961","1115","25000","17"
"407637","113962","364","12000","37"
"407665","113970","961","27000","35"
"407666","113970","961","27000","35"
"407698","113980","184","3000","18"
"407699","113980","704","94000","21"
"407700","113980","184","3000","18"
"407701","113980","704","94000","21"
"407702","113980","69","45000","15"
"407720","113983","160","61000","14"
"407741","113989","161","43000","23"
"407742","113989","474","17000","10"
"407743","113989","474","17000","10"
"407744","113989","789","6000","28"
"407745","113989","435","15000","14"
"407750","113991","429","2000","34"
"407820","114008","262","7000","38"
"407854","114017","895","16000","19"
"407855","114017","31","43000","28"
"407856","114017","483","21000","10"
"407857","114018","805","20000","38"
"407858","114018","805","20000","38"
"407888","114025","989","15000","12"
"407889","114025","677","39000","39"
"407890","114025","677","39000","39"
"407891","114025","623","134000","36"
"407916","114034","434","7000","2"
"407917","114034","241","3000","6"
"407938","114044","856","245000","30"
"407939","114044","316","2000","9"
"407940","114044","926","5000","40"
"407941","114044","316","2000","9"
"407942","114044","926","5000","40"
"407943","114044","528","199000","32"
"407944","114044","509","28000","26"
"407945","114044","287","22000","27"
"408013","114062","1137","148000","9"
"408014","114062","883","19000","21"
"408015","114062","883","19000","21"
"408030","114066","853","6000","26"
"408031","114066","853","6000","26"
"408032","114066","1090","45000","24"
"408053","114074","775","6000","35"
"408086","114087","874","13000","41"
"408087","114087","874","13000","41"
"408117","114098","1120","35000","6"
"408118","114098","876","19000","24"
"408119","114098","876","19000","24"
"408120","114098","304","2000","20"
"408164","114109","426","4000","6"
"408210","114122","859","19000","33"
"408211","114122","859","19000","33"
"408212","114122","1024","44000","37"
"408219","114126","667","68000","12"
"408220","114126","667","68000","12"
"408221","114126","724","125000","41"
"408306","114150","1107","65000","21"
"408326","114155","1027","20000","5"
"408357","114164","42","99000","31"
"408358","114164","275","8000","4"
"408359","114164","1063","13000","15"
"408364","114166","243","19000","8"
"408368","114168","983","28000","21"
"408386","114173","508","28000","42"
"408387","114174","334","4000","30"
"408388","114174","7","120000","40"
"408389","114175","413","3000","42"
"408390","114175","413","3000","42"
"408442","114190","744","8000","37"
"408443","114190","790","6000","19"
"408444","114190","744","8000","37"
"408445","114190","790","6000","19"
"408446","114190","733","25000","23"
"408464","114194","919","26000","26"
"408493","114202","715","110000","9"
"408494","114202","301","6000","42"
"408495","114202","715","110000","9"
"408496","114202","301","6000","42"
"408502","114205","818","6000","25"
"408503","114205","411","3000","19"
"408623","114233","963","19000","25"
"408624","114233","342","3000","12"
"408639","114239","1026","20000","31"
"408640","114239","1026","20000","31"
"408641","114239","656","59000","27"
"408642","114240","516","28000","31"
"408643","114240","821","7000","9"
"408644","114241","869","24000","36"
"408667","114249","331","5000","8"
"408668","114249","909","22000","2"
"408669","114249","909","22000","2"
"408734","114270","241","3000","9"
"408735","114270","460","9000","11"
"408736","114270","298","15000","36"
"408737","114270","241","3000","9"
"408738","114270","460","9000","11"
"408739","114270","298","15000","36"
"408740","114270","369","8000","4"
"408751","114273","852","6000","11"
"408752","114273","852","6000","11"
"408754","114275","820","7000","15"
"408762","114277","141","38000","25"
"408763","114277","632","130000","40"
"408764","114277","357","4000","20"
"408765","114277","149","63000","34"
"408783","114284","982","37000","32"
"408799","114288","172","131000","39"
"408836","114297","610","8000","15"
"408837","114297","64","23000","40"
"408838","114297","64","23000","40"
"408846","114301","952","98000","16"
"408847","114301","775","6000","9"
"408848","114301","944","17000","32"
"408849","114301","1065","62000","11"
"408873","114308","88","43000","1"
"408874","114308","88","43000","1"
"408887","114313","708","5000","10"
"408893","114315","446","13000","18"
"408894","114315","123","147000","40"
"408895","114315","123","147000","40"
"408896","114315","466","152000","17"
"408909","114319","221","62000","42"
"408910","114319","1080","111000","20"
"408911","114319","1080","111000","20"
"408912","114319","206","13000","1"
"408915","114321","915","19000","6"
"408916","114321","505","19000","8"
"408917","114321","279","22000","39"
"408918","114321","793","5000","18"
"408982","114338","817","5000","11"
"408983","114338","30","72000","4"
"408984","114338","766","5000","27"
"408985","114338","585","365000","40"
"408993","114341","673","41000","36"
"409039","114355","1099","51000","27"
"409040","114355","683","14000","32"
"409048","114358","730","26000","41"
"409049","114358","748","33000","16"
"409050","114358","893","68000","42"
"409051","114358","303","2000","9"
"409052","114358","893","68000","42"
"409053","114358","303","2000","9"
"409057","114360","463","91000","18"
"409058","114360","296","31000","41"
"409107","114373","524","11000","24"
"409108","114373","24","72000","17"
"409109","114373","278","9000","10"
"409118","114375","44","99000","36"
"409119","114375","44","99000","36"
"409173","114390","1144","54000","11"
"409174","114390","1144","54000","11"
"409175","114390","1105","8000","30"
"409176","114390","1048","59000","39"
"409177","114390","861","9000","2"
"409178","114391","458","9000","33"
"409179","114391","577","5000","26"
"409180","114391","577","5000","26"
"409263","114416","331","5000","34"
"409264","114416","46","99000","38"
"409265","114416","331","5000","34"
"409266","114416","46","99000","38"
"409267","114416","705","102000","11"
"409268","114417","474","17000","1"
"409269","114417","203","13000","38"
"409270","114417","547","7000","22"
"409271","114417","1047","22000","22"
"409272","114417","547","7000","22"
"409273","114417","1047","22000","22"
"409274","114418","624","12000","26"
"409275","114418","624","12000","26"
"409276","114418","114","130000","36"
"409277","114418","583","10000","11"
"409285","114420","1128","20000","26"
"409286","114421","52","60000","32"
"409287","114421","319","2000","14"
"409349","114441","529","10000","27"
"409350","114441","529","10000","27"
"409404","114456","1042","19000","30"
"409405","114456","1042","19000","30"
"409421","114462","547","7000","42"
"409422","114462","886","22000","30"
"409494","114480","111","75000","33"
"409495","114480","259","4000","21"
"409496","114480","18","85000","32"
"409497","114480","18","85000","32"
"409498","114481","788","7000","20"
"409499","114481","438","6000","29"
"409500","114481","1005","152000","12"
"409529","114489","102","70000","12"
"409569","114504","202","10000","3"
"409570","114504","202","10000","3"
"409571","114504","746","41000","41"
"409573","114506","652","41000","18"
"409574","114506","466","152000","42"
"409575","114506","466","152000","42"
"409600","114513","971","10000","8"
"409601","114513","609","4000","31"
"409634","114522","612","7000","20"
"409642","114524","152","63000","29"
"409671","114533","644","36000","27"
"409672","114533","1069","15000","34"
"409704","114543","137","150000","41"
"409721","114548","572","9000","31"
"409722","114548","943","28000","18"
"409723","114548","554","6000","26"
"409740","114553","668","41000","18"
"409741","114553","864","17000","41"
"409742","114553","864","17000","41"
"409743","114553","869","24000","20"
"409764","114560","262","7000","24"
"409782","114564","195","27000","10"
"409783","114564","565","23000","34"
"409784","114564","1121","35000","17"
"409785","114564","939","28000","42"
"409786","114564","939","28000","42"
"409787","114564","834","5000","34"
"409788","114564","89","83000","16"
"409803","114569","1031","10000","2"
"409804","114569","1084","148000","34"
"409805","114569","552","93000","14"
"409806","114569","691","5000","9"
"409807","114569","306","2000","37"
"409827","114574","19","85000","32"
"409828","114574","232","20000","29"
"409851","114583","40","200000","22"
"409852","114583","877","40000","6"
"409875","114591","839","8000","12"
"409876","114591","1107","65000","14"
"409912","114601","606","41000","26"
"409913","114601","480","22000","21"
"410002","114629","616","121000","23"
"410003","114629","616","121000","23"
"410008","114631","24","72000","13"
"410009","114631","973","16000","15"
"410052","114640","283","13000","33"
"410075","114646","189","3000","38"
"410076","114646","651","41000","3"
"410096","114652","754","4000","28"
"410097","114652","754","4000","28"
"410098","114652","396","5000","1"
"410099","114652","137","150000","6"
"410100","114652","743","7000","33"
"410127","114661","412","2000","39"
"410161","114668","872","14000","39"
"410172","114672","1114","38000","21"
"410173","114672","528","199000","21"
"410214","114681","189","3000","17"
"410215","114681","726","125000","42"
"410216","114681","560","15000","37"
"410217","114681","560","15000","37"
"410231","114685","964","19000","40"
"410232","114685","964","19000","40"
"410254","114690","126","134000","18"
"410255","114690","126","134000","18"
"410256","114690","360","2000","29"
"410271","114697","901","100000","10"
"410335","114716","413","3000","5"
"410375","114728","424","3000","11"
"410376","114728","424","3000","11"
"410377","114728","851","3000","32"
"410386","114732","965","17000","7"
"410387","114732","941","28000","36"
"410396","114736","664","140000","18"
"410397","114736","529","10000","2"
"410398","114736","529","10000","2"
"410399","114736","197","12000","12"
"410400","114736","359","2000","35"
"410401","114736","248","20000","37"
"410423","114744","817","5000","11"
"410424","114744","986","27000","12"
"410453","114751","1048","59000","42"
"410456","114753","484","16000","20"
"410457","114754","807","3000","17"
"410458","114754","191","12000","30"
"410474","114760","475","13000","41"
"410475","114760","475","13000","41"
"410532","114778","728","20000","32"
"410533","114779","882","14000","19"
"410534","114779","882","14000","19"
"410535","114779","450","16000","20"
"410543","114782","43","99000","34"
"410544","114782","819","6000","25"
"410545","114782","1","110000","39"
"410548","114784","1066","10000","25"
"410549","114784","141","38000","17"
"410551","114786","188","11000","20"
"410576","114791","1071","26000","34"
"410577","114791","760","15000","25"
"410581","114793","1075","33000","14"
"410582","114794","420","2000","27"
"410634","114806","219","24000","38"
"410648","114810","44","99000","10"
"410649","114810","378","7000","9"
"410653","114812","877","40000","29"
"410654","114812","451","28000","1"
"410655","114812","398","3000","12"
"410671","114817","514","11000","19"
"410692","114824","669","37000","38"
"410699","114826","445","12000","42"
"410703","114828","1010","18000","30"
"410704","114828","771","6000","13"
"410705","114828","771","6000","13"
"410715","114831","766","5000","36"
"410716","114831","766","5000","36"
"410728","114834","168","38000","19"
"410729","114834","168","38000","19"
"410745","114840","256","8000","28"
"410771","114846","824","6000","29"
"410772","114846","797","4000","42"
"410773","114846","797","4000","42"
"410784","114851","38","200000","24"
"410785","114851","991","14000","36"
"410786","114851","991","14000","36"
"410807","114857","50","125000","19"
"410808","114857","667","68000","28"
"410826","114863","239","6000","12"
"410827","114863","730","26000","26"
"410828","114863","1123","34000","32"
"410833","114865","914","19000","32"
"410851","114871","1120","35000","1"
"410856","114874","846","5000","3"
"410857","114874","772","4000","39"
"410891","114885","355","2000","36"
"410914","114893","678","43000","15"
"410915","114893","1121","35000","6"
"410925","114898","1088","45000","13"
"410936","114901","218","25000","38"
"410937","114901","132","263000","38"
"410959","114909","925","17000","31"
"410960","114909","963","19000","40"
"410988","114915","219","24000","13"
"410989","114915","219","24000","13"
"411041","114929","236","6000","23"
"411042","114929","236","6000","23"
"411043","114929","408","3000","12"
"411056","114934","391","12000","25"
"411057","114934","722","34000","41"
"411060","114936","865","14000","21"
"411061","114936","308","2000","38"
"411062","114936","308","2000","38"
"411063","114936","795","4000","33"
"411071","114940","726","125000","20"
"411121","114958","752","7000","28"
"411122","114958","1121","35000","20"
"411123","114958","598","152000","42"
"411124","114958","848","3000","6"
"411127","114961","709","5000","24"
"411128","114961","836","5000","35"
"411129","114961","1101","51000","12"
"411156","114969","370","4000","33"
"411157","114969","1025","7000","16"
"411169","114972","712","38000","14"
"411170","114972","990","62000","17"
"411171","114972","638","92000","14"
"411172","114972","602","41000","32"
"411173","114972","638","92000","14"
"411174","114972","602","41000","32"
"411175","114972","956","27000","1"
"411176","114972","881","14000","10"
"411216","114985","1106","19000","27"
"411217","114986","744","8000","39"
"411239","114997","769","5000","20"
"411314","115022","267","6000","7"
"411315","115023","959","12000","32"
"411333","115029","238","6000","27"
"411336","115031","696","50000","15"
"411337","115031","752","7000","2"
"411338","115032","321","4000","15"
"411339","115032","237","6000","11"
"411340","115032","237","6000","11"
"411341","115032","985","28000","24"
"411342","115032","836","5000","12"
"411371","115042","793","5000","33"
"411372","115042","793","5000","33"
"411393","115049","1017","36000","1"
"411444","115063","61","100000","24"
"411445","115063","61","100000","24"
"411446","115063","599","97000","13"
"411447","115063","1124","25000","37"
"411448","115063","214","23000","39"
"411469","115068","37","125000","27"
"411470","115068","799","6000","38"
"411542","115085","710","150000","2"
"411568","115093","553","33000","13"
"411598","115102","770","6000","3"
"411599","115102","64","23000","35"
"411600","115102","875","13000","7"
"411601","115102","875","13000","7"
"411602","115102","1033","32000","15"
"411603","115102","766","5000","38"
"411719","115133","524","11000","40"
"411720","115133","424","3000","37"
"411743","115141","82","49000","36"
"411744","115141","1054","36000","35"
"411809","115158","52","60000","36"
"411830","115164","25","43000","18"
"411831","115164","853","6000","12"
"411832","115164","658","59000","11"
"411833","115164","658","59000","11"
"411834","115164","231","7000","1"
"411835","115164","662","63000","23"
"411845","115168","628","56000","40"
"411852","115172","1016","36000","1"
"411881","115184","1085","75000","18"
"411882","115184","1085","75000","18"
"411883","115184","768","5000","29"
"411884","115184","1133","20000","4"
"411918","115190","224","3000","7"
"411938","115194","454","15000","30"
"411961","115202","457","16000","28"
"412012","115217","23","86000","1"
"412013","115217","352","3000","41"
"412014","115217","352","3000","41"
"412037","115226","576","31000","42"
"412116","115244","361","2000","17"
"412153","115255","83","44000","1"
"412173","115260","345","3000","23"
"412174","115260","345","3000","23"
"412195","115267","631","92000","19"
"412196","115268","798","6000","41"
"412197","115268","798","6000","41"
"412251","115281","258","9000","34"
"412252","115281","1127","22000","32"
"412281","115288","27","72000","42"
"412282","115288","1064","126000","6"
"412283","115289","253","10000","17"
"412284","115289","609","4000","36"
"412296","115294","1033","32000","22"
"412297","115294","567","27000","10"
"412298","115294","364","12000","6"
"412299","115294","364","12000","6"
"412300","115294","539","12000","22"
"412307","115298","374","15000","28"
"412308","115298","374","15000","28"
"412359","115313","817","5000","2"
"412360","115313","320","4000","17"
"412397","115322","1100","51000","15"
"412398","115322","1100","51000","15"
"412399","115322","168","38000","17"
"412415","115326","1110","36000","36"
"412416","115327","292","11000","11"
"412417","115327","806","8000","4"
"412418","115327","651","41000","32"
"412452","115339","202","10000","7"
"412453","115340","87","44000","34"
"412454","115341","223","4000","27"
"412455","115341","223","4000","27"
"412456","115341","48","99000","41"
"412475","115345","81","47000","24"
"412485","115348","986","27000","36"
"412486","115348","1085","75000","32"
"412487","115348","1085","75000","32"
"412488","115348","47","99000","14"
"412489","115348","1129","19000","42"
"412507","115352","1103","9000","40"
"412510","115355","1032","10000","37"
"412511","115355","860","45000","19"
"412515","115357","262","7000","42"
"412524","115360","1139","8000","13"
"412525","115360","243","19000","24"
"412538","115364","845","7000","30"
"412539","115364","739","48000","26"
"412540","115364","515","4000","42"
"412560","115374","1069","15000","7"
"412561","115374","1069","15000","7"
"412615","115388","1127","22000","10"
"412616","115388","1127","22000","10"
"412617","115388","147","40000","8"
"412618","115388","546","20000","11"
"412619","115389","332","2000","24"
"412620","115389","739","48000","36"
"412621","115389","739","48000","36"
"412622","115390","824","6000","16"
"412623","115390","1049","33000","14"
"412677","115405","962","37000","4"
"412693","115408","876","19000","32"
"412694","115408","876","19000","32"
"412695","115408","82","49000","2"
"412702","115411","783","6000","3"
"412703","115412","591","125000","15"
"412704","115413","164","38000","31"
"412705","115413","666","92000","8"
"412745","115425","974","17000","4"
"412748","115427","226","4000","28"
"412749","115427","252","5000","4"
"412750","115427","674","26000","34"
"412752","115429","911","2000","31"
"412753","115429","911","2000","31"
"412754","115429","195","27000","31"
"412755","115430","110","75000","13"
"412756","115431","562","10000","25"
"412785","115439","850","3000","36"
"412786","115439","850","3000","36"
"412794","115441","274","23000","20"
"412795","115441","273","19000","25"
"412796","115441","212","9000","17"
"412797","115441","168","38000","32"
"412798","115441","222","23000","8"
"412801","115443","93","49000","1"
"412802","115443","594","263000","26"
"412824","115451","777","6000","2"
"412825","115451","507","13000","32"
"412826","115452","168","38000","2"
"412827","115452","168","38000","8"
"412828","115452","168","38000","2"
"412829","115452","168","38000","8"
"412830","115452","113","159000","25"
"412887","115465","657","87000","13"
"412888","115465","631","92000","16"
"412889","115465","457","16000","18"
"412890","115465","457","16000","18"
"412891","115465","1116","53000","38"
"412904","115470","1059","18000","23"
"412905","115470","1059","18000","23"
"412906","115470","808","3000","21"
"412907","115470","112","130000","18"
"412919","115474","129","131000","22"
"412920","115474","195","27000","28"
"412921","115474","129","131000","22"
"412922","115474","195","27000","28"
"412923","115474","521","15000","9"
"412931","115479","1009","20000","13"
"412932","115479","1009","20000","13"
"412937","115482","124","141000","10"
"412971","115493","1015","36000","17"
"412972","115493","771","6000","29"
"412973","115493","612","7000","27"
"412974","115493","771","6000","29"
"412975","115493","612","7000","27"
"412990","115499","29","43000","26"
"412991","115499","829","7000","3"
"412992","115499","829","7000","3"
"412993","115499","78","35000","20"
"412994","115500","746","41000","4"
"413010","115504","463","91000","5"
"413011","115504","334","4000","24"
"413012","115504","837","5000","35"
"413013","115504","837","5000","35"
"413014","115504","481","15000","22"
"413083","115521","447","8000","36"
"413084","115521","237","6000","4"
"413085","115521","914","19000","3"
"413111","115527","308","2000","32"
"413112","115527","308","2000","32"
"413137","115534","559","15000","40"
"413138","115534","66","2000","28"
"413139","115534","34","125000","17"
"413172","115544","1005","152000","19"
"413179","115546","463","91000","32"
"413180","115546","463","91000","32"
"413188","115548","206","13000","8"
"413189","115548","32","125000","16"
"413190","115548","32","125000","16"
"413191","115548","1127","22000","39"
"413214","115555","178","141000","21"
"413215","115555","161","43000","26"
"413239","115562","579","7000","42"
"413240","115562","579","7000","42"
"413241","115563","301","6000","23"
"413274","115573","633","92000","36"
"413275","115573","776","6000","2"
"413276","115573","776","6000","2"
"413277","115574","514","11000","18"
"413278","115574","514","11000","18"
"413279","115574","161","43000","20"
"413292","115578","1124","25000","21"
"413293","115578","1124","25000","21"
"413294","115578","565","23000","39"
"413295","115579","807","3000","11"
"413296","115579","818","6000","17"
"413412","115610","1043","20000","3"
"413413","115610","706","52000","27"
"413414","115610","1043","20000","3"
"413415","115610","706","52000","27"
"413416","115610","391","12000","1"
"413417","115610","397","3000","17"
"413451","115619","947","4000","11"
"413467","115624","713","58000","23"
"413468","115624","799","6000","10"
"413469","115624","713","58000","23"
"413470","115624","799","6000","10"
"413471","115624","667","68000","3"
"413472","115624","130","164000","36"
"413539","115639","419","2000","1"
"413540","115640","622","41000","39"
"413541","115640","622","41000","39"
"413542","115640","865","14000","6"
"413616","115661","327","2000","18"
"413617","115661","446","13000","20"
"413618","115661","641","130000","27"
"413619","115661","446","13000","20"
"413620","115661","641","130000","27"
"413621","115661","131","132000","3"
"413622","115661","860","45000","22"
"413665","115671","798","6000","4"
"413717","115689","746","41000","18"
"413718","115689","746","41000","18"
"413719","115689","669","37000","36"
"413720","115691","89","83000","14"
"413728","115694","792","9000","25"
"413809","115717","666","92000","37"
"413810","115717","643","33000","31"
"413811","115717","643","33000","31"
"413812","115717","709","5000","33"
"413813","115717","305","2000","4"
"413817","115719","1014","15000","41"
"413818","115719","831","6000","21"
"413819","115719","831","6000","21"
"413820","115719","535","19000","18"
"413821","115719","545","10000","16"
"413822","115719","1000","19000","8"
"413860","115729","495","57000","29"
"413861","115729","1094","99000","41"
"413862","115729","288","21000","8"
"413863","115729","1094","99000","41"
"413864","115729","288","21000","8"
"413865","115729","386","6000","15"
"413866","115729","863","14000","3"
"413867","115729","366","2000","39"
"413872","115731","636","33000","18"
"413873","115731","636","33000","18"
"413874","115731","912","32000","27"
"413878","115733","59","105000","20"
"413879","115733","193","10000","9"
"413880","115733","1031","10000","21"
"413889","115735","861","9000","17"
"413890","115736","229","6000","30"
"413891","115736","856","245000","13"
"413892","115737","696","50000","16"
"413893","115738","683","14000","6"
"413894","115738","683","14000","6"
"414034","115780","627","58000","33"
"414035","115780","29","43000","1"
"414047","115784","234","14000","23"
"414048","115784","234","14000","23"
"414070","115791","1036","40000","33"
"414071","115791","956","27000","12"
"414081","115795","440","14000","40"
"414082","115795","440","14000","40"
"414083","115795","144","51000","29"
"414084","115795","536","24000","27"
"414085","115795","1046","22000","15"
"414127","115808","367","4000","25"
"414128","115808","367","4000","25"
"414129","115808","846","5000","37"
"414130","115808","338","11000","16"
"414155","115815","21","60000","38"
"414156","115815","21","60000","38"
"414157","115815","1105","8000","26"
"414177","115822","944","17000","12"
"414212","115831","994","6000","23"
"414218","115833","684","55000","38"
"414219","115833","684","55000","38"
"414220","115834","551","25000","33"
"414221","115834","551","25000","33"
"414222","115834","961","27000","20"
"414257","115845","945","28000","39"
"414258","115845","373","19000","30"
"414303","115859","562","10000","40"
"414336","115869","909","22000","13"
"414337","115869","909","22000","13"
"414373","115879","51","75000","29"
"414394","115889","266","6000","31"
"414414","115895","308","2000","14"
"414464","115909","763","11000","28"
"414465","115909","521","15000","5"
"414473","115913","385","6000","38"
"414474","115913","759","5000","18"
"414481","115915","754","4000","37"
"414493","115918","550","12000","25"
"414494","115918","1090","45000","10"
"414495","115918","531","11000","33"
"414496","115918","775","6000","10"
"414497","115919","557","8000","35"
"414517","115924","989","15000","22"
"414518","115924","1144","54000","13"
"414519","115924","344","4000","11"
"414520","115924","455","15000","12"
"414532","115928","777","6000","28"
"414643","115955","761","11000","24"
"414658","115962","709","5000","20"
"414659","115962","828","7000","40"
"414720","115976","109","139000","34"
"414721","115976","109","139000","34"
"414749","115982","960","27000","19"
"414750","115982","785","6000","1"
"414781","115991","702","100000","9"
"414852","116011","192","12000","24"
"414853","116011","599","97000","25"
"414854","116011","599","97000","25"
"414880","116016","1082","111000","19"
"414886","116019","297","6000","5"
"414893","116023","77","35000","10"
"414910","116028","613","7000","1"
"414911","116028","613","7000","1"
"414912","116028","920","22000","42"
"414913","116028","876","19000","7"
"414966","116044","819","6000","20"
"414967","116044","147","40000","14"
"414979","116049","657","87000","42"
"414980","116049","936","44000","7"
"414989","116053","1029","7000","29"
"414990","116053","822","7000","38"
"414993","116055","535","19000","25"
"414994","116055","622","41000","10"
"414995","116055","622","41000","10"
"414996","116055","453","22000","38"
"414997","116055","1062","24000","33"
"415007","116058","373","19000","1"
"415015","116061","29","43000","23"
"415016","116062","434","7000","21"
"415017","116062","343","4000","32"
"415018","116062","343","4000","32"
"415019","116063","1133","20000","38"
"415020","116063","557","8000","3"
"415021","116063","557","8000","3"
"415129","116091","704","94000","39"
"415172","116105","604","10000","7"
"415173","116105","921","9000","31"
"415174","116105","921","9000","31"
"415175","116105","37","125000","40"
"415211","116116","911","2000","13"
"415212","116116","911","2000","13"
"415213","116116","1133","20000","34"
"415235","116122","849","3000","34"
"415236","116122","849","3000","34"
"415250","116127","578","22000","24"
"415256","116129","847","8000","19"
"415257","116129","229","6000","11"
"415258","116129","229","6000","11"
"415259","116129","343","4000","9"
"415302","116143","484","16000","7"
"415303","116143","484","16000","7"
"415304","116143","518","27000","4"
"415305","116143","355","2000","17"
"415321","116148","294","19000","13"
"415397","116169","260","5000","20"
"415408","116174","612","7000","3"
"415418","116177","732","51000","33"
"415419","116177","566","11000","16"
"415420","116177","320","4000","26"
"415421","116177","320","4000","26"
"415422","116177","438","6000","22"
"415423","116177","930","10000","22"
"415424","116178","912","32000","30"
"415425","116178","545","10000","1"
"415426","116178","453","22000","16"
"415454","116188","911","2000","18"
"415455","116188","828","7000","1"
"415456","116188","953","20000","35"
"415539","116217","162","54000","39"
"415540","116217","162","54000","39"
"415541","116217","455","15000","12"
"415542","116217","291","21000","35"
"415543","116218","695","104000","42"
"415576","116226","278","9000","24"
"415586","116230","204","9000","40"
"415587","116230","988","30000","15"
"415588","116230","724","125000","22"
"415621","116238","693","60000","17"
"415622","116238","1070","26000","3"
"415623","116238","814","5000","3"
"415624","116238","1020","36000","6"
"415625","116239","120","120000","9"
"415626","116239","120","120000","9"
"415627","116239","74","35000","42"
"415669","116252","306","2000","7"
"415670","116252","306","2000","7"
"415671","116252","236","6000","30"
"415686","116257","563","23000","29"
"415717","116266","562","10000","29"
"415718","116266","992","14000","9"
